item_id,title,brand,product_type,bullet_points,color,material,item_dimensions,defect,defect_type,quality_score
B07YB926P3,"AmazonBasics Binding Cover, 50 Pack (Frost) 10mil",AmazonBasics,OFFICE_PRODUCTS,,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.01}, 'unit': 'inches', 'value': 0.01}, 'length': {'normalized_value': {'unit': 'inches', 'value': 11}, 'unit': 'inches', 'value': 11}, 'width': {'normalized_value': {'unit': 'inches', 'value': 8.5}, 'unit': 'inches', 'value': 8.5}}",0,none,100.0
B07TG4Z7LK,Amazon Brand - Solimo Designer Sky Blue Owl 3D Printed Hard Back Case Mobile Cover for Coolpad Cool1 Dual,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Coolpad Cool1 dual,Others,,,0,none,100.0
B07TRWW4KN,Amazon Brand - Solimo Designer Cute Puppy 3D Printed Hard Back Case Mobile Cover for Oppo F11 Pro,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Oppo F11 Pro,Others,,,0,none,100.0
B07ZH339GK_DEFECT,"Amazon Collection stud-earrings, Amarillo dorado, US 0 (EU XS) - Amazon Collection stud-earrings, Amarillo dorado, US 0 (EU XS)",,EARRING,* Corte y diseño: las brillantes piedras de circonita Swarovski de corte princesa aseguradas en el ajuste de las puntas crean un diseño elegante que es adecuado para diferentes propósitos. * Corte y diseño: las brillantes piedras de circonita Swarovski de corte princesa aseguradas en el ajuste de las puntas crean un diseño elegante que es adecuado para diferentes propósitos.,Amarillo dorado,,,1,duplicate,47.1
B07TF1B95F_DEFECT,Amazon Brand - Solimo Designer Love Couple Vector 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 - Amazon Brand - Solimo Designer Love Couple Vector 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416,Others,,,1,duplicate,76.6
B074RQDNQ1,"Whole Foods Market Roasted and Salted Mixed Nuts, 250g",Whole Foods Market,GROCERY,Roasted nuts,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.00393700787}, 'unit': 'centimeters', 'value': 0.01}, 'length': {'normalized_value': {'unit': 'inches', 'value': 0.045669291292}, 'unit': 'centimeters', 'value': 0.116}, 'width': {'normalized_value': {'unit': 'inches', 'value': 0.00393700787}, 'unit': 'centimeters', 'value': 0.01}}",0,none,100.0
B0857LF181_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Coolpad Mega 3, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,1,truncated_title,68.2
B08569LTST_DEFECT,Amazon Brand - Solimo Designer Color Texture 3D Printed Hard Back Case Mobile Cover for Oppo A9 (2020),Amazon Brand - Solimo,MECHANICAL_COMPONENTS,"Snug fit for Oppo A9 (2020), with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,1,category_mismatch,52.6
B07TH37KMD,Amazon Brand - Solimo Designer Wax Color 3D Printed Hard Back Case Mobile Cover for Vivo Y27L,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo Y27L,Others,,,0,none,100.0
B07WWW33WT_DEFECT,AmazonCommercial Lot de 3 pelles ramasse-poussière avec couvercle - AmazonCommercial Lot de 3 pelles ramasse-poussière avec couvercle,,JANITORIAL_SUPPLY,Poignée robuste avec prise en main confortable Poignée robuste avec prise en main confortable,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 12.99212598}, 'unit': 'inches', 'value': 12.99212598}, 'length': {'normalized_value': {'unit': 'inches', 'value': 37.00787402}, 'unit': 'inches', 'value': 37.00787402}, 'width': {'normalized_value': {'unit': 'inches', 'value': 11.02362205}, 'unit': 'inches', 'value': 11.02362205}}",1,duplicate,59.1
B08547MTJ3_DEFECT,Amazon Brand - Solimo Designer Water Drop On Glass UV Printed Soft Back Case Mobile Cover for Realme XT - Amazon Brand - Solimo Designer Water Drop On Glass UV Printed Soft Back Case Mobile Cover for Realme XT,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Realme XT, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Realme XT, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,1,duplicate,66.4
B07JLBF277_DEFECT,Piedra y haz contemporáneo – Padre - Piedra y haz contemporáneo – Padre,Stone & Beam,HOME,This blue-and-white mosaic boasts a broken glass effect and a crisp grid pattern that would be at home in a European farmhouse. The maple frame adds a touch of natural warmth along the outside. This blue-and-white mosaic boasts a broken glass effect and a crisp grid pattern that would be at home in a European farmhouse. The maple frame adds a touch of natural warmth along the outside.,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 20.71}, 'unit': 'inches', 'value': 20.71}, 'length': {'normalized_value': {'unit': 'inches', 'value': 16.71}, 'unit': 'inches', 'value': 16.71}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2.6}, 'unit': 'inches', 'value': 2.6}}",1,duplicate,74.8
B082J7BJR9_DEFECT,"Eono 40""",AmazonBasics,TELEVISION,"Eono 40"" FHD Smart TV met Prime Video",,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 8.199999991636}, 'unit': 'centimeters', 'value': 20.828}, 'length': {'normalized_value': {'unit': 'inches', 'value': 34.9999999643}, 'unit': 'centimeters', 'value': 88.9}, 'width': {'normalized_value': {'unit': 'inches', 'value': 21.799999977764}, 'unit': 'centimeters', 'value': 55.372}}",1,truncated_title,57.5
B07C2DB8MM,EONO Essentials Waterproof Ultra-Light Hiking Backpack with Inner Frame and Breathable Mesh Back,Eono,SPORTING_GOODS,"Das weiche, gepolsterte Rückenteil mit einem Überzug aus Netzgewebe sorgt für ausreichend Komfort, egal wo Sie unterwegs sind. Das atmungsaktive Material hilft nicht nur dabei, dass Sie weniger schwitzen, sondern garantiert auch eine bessere Luftzirkulation, sodass Ihr Rucksack trocken bleibt",Schwarz 30 Liter,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 20}, 'unit': 'inches', 'value': 20}, 'length': {'normalized_value': {'unit': 'inches', 'value': 12.2}, 'unit': 'inches', 'value': 12.2}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2}, 'unit': 'inches', 'value': 2}}",0,none,100.0
B0853WZGHM,Amazon Brand - Solimo Designer Number Ten 3D Printed Hard Back Case Mobile Cover for Realme C3,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Realme C3, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,0,none,100.0
B07T2LLWSS,Amazon Brand - Solimo Designer Autumn Photography 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Nitro 2 E311,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Nitro 2 E311,Others,,,0,none,100.0
B07R5VD31J_DEFECT,Amazon Brand - Solimo Designer Meow Printed Hard Back Case Mobile Cover for Xiaomi Redmi Y2 (D1235),,CELLULAR_PHONE_CASE,"Snug fit for Xiaomi Redmi Y2, with perfect cutouts for volume buttons, audio and charging ports",,,,1,missing_attribute,63.7
B07RHCD19X,[The Drop] Patricia ボディスーツ ストレッチフィット 深Vネック 長袖 定番アイテム レディースフィエスタレッドXS (US) S (JP),The Drop,LEOTARD,The Dropの定番アイテム,フィエスタレッド,,,0,none,100.0
B083PB2HYY_DEFECT,Amazon Brand - Solimo Protective Clear View flip Cover for Apple iPhone XR (Blue),Amazon Brand - Solimo,HARDWARE,"Easy to put and take off, Compatible with Apple iphone XR",Blue,Metal::Plastic,,1,category_mismatch,44.1
B07THRVQSD_DEFECT,Amazon Brand - Solimo Designer Sky Blue Owl 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Y1 Lite,,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Y1 Lite,,,,1,missing_attribute,62.1
B072FM1Q8N_DEFECT,RED WAGON,RED WAGON,SHOES,Canvas upper,Blue Navy,,,1,truncated_title,68.4
B07QGWQM5D,"Rivet Mid-Century Luxe Velvet Dining Chair, 34.1""H, Set of 2, Dark Green",Rivet,CHAIR,These mid-century casual dining chairs in dark green offer a touch of glam with easy-care luxe velvet upholstery and a Hollywood regency flavor. Rounded edges on the seat and back along with golden powder-coated legs accent this simple design that comes as a set of 2.,Dark Green,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 23.4}, 'unit': 'inches', 'value': 23.4}, 'length': {'normalized_value': {'unit': 'inches', 'value': 19.5}, 'unit': 'inches', 'value': 19.5}, 'width': {'normalized_value': {'unit': 'inches', 'value': 34.1}, 'unit': 'inches', 'value': 34.1}}",0,none,100.0
B07TG4XKJT,Amazon Brand - Solimo Designer Blue Bottle 3D Printed Hard Back Case Mobile Cover for Vivo Y95,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo Y95,Others,,,0,none,100.0
B07F2C7GVT,"AmazonBasics Grifo con rociador para cocina, clásico, bronce ennegrecido",Amazon Basics,FAUCET,,Bronce Frotado con Aceite,Metal,"{'height': {'normalized_value': {'unit': 'inches', 'value': 6.42}, 'unit': 'inches', 'value': 6.42}, 'length': {'normalized_value': {'unit': 'inches', 'value': 10.24}, 'unit': 'inches', 'value': 10.24}, 'width': {'normalized_value': {'unit': 'inches', 'value': 10.74}, 'unit': 'inches', 'value': 10.74}}",0,none,100.0
B000W4KEK0_DEFECT,Pinzon Plumas y plumón Almohada Insert,Pinzon by Amazon,CLOTHING,,,,,1,category_mismatch,55.9
B07T36T6SP,Amazon Brand - Solimo Designer Sparkle Coffee 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL,Others,,,0,none,100.0
B07657DSGV_DEFECT,"365 Everyday Value, Organic Mixed Berry Conserve, 17 oz - 365 Everyday Value, Organic Mixed Berry Conserve, 17 oz",365 by Whole Foods Market,GROCERY,"Brought to you by Whole Foods Market.  The packaging for this product has a fresh new look. During this transition, you may get the original packaging or the new packaging in your order, but the product and quality is staying exactly the same. Enjoy! Brought to you by Whole Foods Market.  The packaging for this product has a fresh new look. During this transition, you may get the original packaging or the new packaging in your order, but the product and quality is staying exactly the same. Enjoy!",,,,1,duplicate,78.3
B073P6DSCK,"Amazon Brand – Stone & Beam Abstract Topographic Print in White Wood Frame, 20"" x 20""",Stone & Beam,WALL_ART,"The once unsettled wilderness of the Wild West is depicted in this artistic treatment of the United States map. Various browns and greens bring a bit of nature and an antique feel to this piece, which is housed in a weathered-look white frame.",Multicolor,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 20.0}, 'unit': 'inches', 'value': 20.0}, 'length': {'normalized_value': {'unit': 'inches', 'value': 20.0}, 'unit': 'inches', 'value': 20.0}, 'width': {'normalized_value': {'unit': 'inches', 'value': 1.5}, 'unit': 'inches', 'value': 1.5}}",0,none,100.0
B0856B7WXW_DEFECT,Amazon Brand - Solimo Designer Couples Standing in Rain UV Printed Soft Back Case Mobile Cover for Huawei Honor 6X,Amazon Brand - Solimo,SHOES,"Snug fit for Huawei Honor 6x, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicone,,1,category_mismatch,59.8
B07TG49D47,Amazon Brand - Solimo Designer Heart 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 Plus,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 Plus,Others,,,0,none,100.0
B07B4WR39P,스톤 & 빔 플로럴 울 러그,Stone & Beam,HOME_FURNITURE_AND_DECOR,"The old-world style of floral design gets a modern update in this blue rug, which is ready to create a soothing atmosphere in a living or dining room. The high-low pile combination creates warm and inviting textures and patterns.",蓝色,羊毛,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.31}, 'unit': 'inches', 'value': 0.31}, 'length': {'normalized_value': {'unit': 'inches', 'value': 60}, 'unit': 'inches', 'value': 60}, 'width': {'normalized_value': {'unit': 'inches', 'value': 96}, 'unit': 'inches', 'value': 96}}",0,none,100.0
B07T1L9NJW_DEFECT,AmazonBasics 200TC,AmazonBasics,FLAT_SHEET,,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 1.18}, 'unit': 'inches', 'value': 1.18}, 'length': {'normalized_value': {'unit': 'inches', 'value': 11.02}, 'unit': 'inches', 'value': 11.02}, 'width': {'normalized_value': {'unit': 'inches', 'value': 9.65}, 'unit': 'inches', 'value': 9.65}}",1,truncated_title,68.2
B08CK61CKG,"AmazonBasics Pliers Set with Durable Nylon Case - 5-Piece (8-Inch Diagonal, 8-Inch Combination, 8-Inch Long Nose, 8-Inch Groove Joint, 8-Inch Slip-Joint) (Renewed)",AmazonBasics,TOOLS,"5-piece pliers set includes 8-inch diagonal pliers, 8-inch combination pliers, 8-inch long nose pliers, 8-inch groove joint pliers, and 8-inch slip-joint pliers",,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 1.8}, 'unit': 'inches', 'value': 1.8}, 'length': {'normalized_value': {'unit': 'inches', 'value': 9.65}, 'unit': 'inches', 'value': 9.65}, 'width': {'normalized_value': {'unit': 'inches', 'value': 6.7}, 'unit': 'inches', 'value': 6.7}}",0,none,100.0
B074H7J3NG_DEFECT,365 EVERYDAY,365 Everyday Value,GROCERY,Brought to you by Whole Foods Market,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 5.25}, 'unit': 'inches', 'value': 5.25}, 'length': {'normalized_value': {'unit': 'inches', 'value': 5.25}, 'unit': 'inches', 'value': 5.25}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2.25}, 'unit': 'inches', 'value': 2.25}}",1,truncated_title,60.8
B07PCZ6T36,"AmazonBasics – AB3702-SN-10 meubelgrepen, 14 cm lang (midden gat 12,7 cm), nikkel gesatineerd",AmazonBasics,HARDWARE_HANDLE,Oppervlak van gesatineerd nikkel,Nickel Satiniert,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.35}, 'unit': 'inches', 'value': 0.35}, 'length': {'normalized_value': {'unit': 'inches', 'value': 5.39}, 'unit': 'inches', 'value': 5.39}, 'width': {'normalized_value': {'unit': 'inches', 'value': 1.1}, 'unit': 'inches', 'value': 1.1}}",0,none,100.0
B07NQ96YN9_DEFECT,"Amazon Essentials Women's Manny, Brown Tan, 38.5 EU - Amazon Essentials Women's Manny, Brown Tan, 38.5 EU",Amazon Essentials,SHOES,Classic and versatile design for everyday use and an excellent fit Classic and versatile design for everyday use and an excellent fit,Braun Tan,,,1,duplicate,76.3
B085635TJH_DEFECT,Amazon Brand - Solimo Designer Multicolor Blue Pattern Design Printed Soft Back Case Mobile Cover for Samsung Galaxy M31,,SHOES,"Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports",multi-colored,,,1,category_mismatch,36.5
B07P8ML82R_DEFECT,"22"" Bottom",,HARDWARE,White Powder Coat Finish,White Powder Coat,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.9}, 'unit': 'inches', 'value': 0.9}, 'length': {'normalized_value': {'unit': 'inches', 'value': 22}, 'unit': 'inches', 'value': 22}, 'width': {'normalized_value': {'unit': 'inches', 'value': 0.87}, 'unit': 'inches', 'value': 0.87}}",1,truncated_title,47.9
B07TF1GKT4,Amazon Brand - Solimo Designer Super Girl On Foil 3D Printed Hard Back Case Mobile Cover for Vivo V7 Plus,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo V7 Plus,Others,,,0,none,100.0
B07WM5RGRQ_DEFECT,"Eono by Amazon - 64 GB USB 3.0 Flash Drive, up to 120 MB/s Read Speed (Black)",,FLASH_MEMORY,"Compatible with USB 2.0 and 3.0, blazing fast data transfer and playback",,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.2945007477311053}, 'unit': 'centimeters', 'value': 0.7480319}, 'length': {'normalized_value': {'unit': 'inches', 'value': 0.8835022431933159}, 'unit': 'centimeters', 'value': 2.2440957}, 'width': {'normalized_value': {'unit': 'inches', 'value': 0.1240003148341496}, 'unit': 'centimeters', 'value': 0.3149608}}",1,missing_attribute,50.4
B07H9GMYXS_DEFECT,"AmazonBasics PETG 3D Printer Filament, 1.75mm, 1 kg Spool 1.75mm AMG10528516-10",,MECHANICAL_COMPONENTS,3D printer filament with 1.75mm diameter + / - .05mm; designed to fit most common 3D printers (check spool size for compatibility); Translucent Yellow; 1 kg spool,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 2.99}, 'unit': 'inches', 'value': 2.99}, 'length': {'normalized_value': {'unit': 'inches', 'value': 9.21}, 'unit': 'inches', 'value': 9.21}, 'width': {'normalized_value': {'unit': 'inches', 'value': 8.31}, 'unit': 'inches', 'value': 8.31}}",1,missing_attribute,36.1
B07Y2B3ZGG_DEFECT,Amazon Brand - Solimo Designer Hearts Printed Hard Back Case Mobile Cover for Mi A3 (D1223),,CELLULAR_PHONE_CASE,"Snug fit for Mi A3, with perfect cutouts for volume buttons, audio & charging ports",,,,1,missing_attribute,53.0
B0853WG88W_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Oppo Reno Ace / Realme X2 Pro, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicone,,1,truncated_title,62.5
B07LGYMKPG,"UMI. Essentials portafoto 28 x 43, per Foto e Poster, da Parete e da Tavolo, Colore Nero",UMI,HOME,Materiali. I portafoto formato 28 x 43 sono realizzati in legno composito e pannello in plexiglass HD: leggeri e pratici da usare.,1 Pz 28x43cm,legno composito,,0,none,100.0
B08D9LTZF4_DEFECT,[Amazonブランド] Eono(イオーノ) レース生地 綿100% 刺繍 幅130cmx50cm やや透け感 涼しげ ハンドメイド用品 手芸 手作り 縫製用 大人用 家庭用,,BEAUTY,【素材】コットン100%【サイズ】130cm×50cm,タイプH,コットン,,1,category_mismatch,29.6
B01GHWPM2A,"标准纯银饰品吊坠项链，45.7 cm, 银色, 24692001",Amazon Collection,FINENECKLACEBRACELETANKLET,"Sterling silver necklace on 18"" rolo chain featuring symmetrical open-work filigree horse pendant",Silver,金属,,0,none,100.0
B08B8M5J38,[Amazonブランド] Umi.(ウミ) キャットタワー ねこタワー 猫爪とぎ つめとぎポール 猫のおもちゃ 高い グレー,Umi.(ウミ),HOME,【サイズ】49*49*176cm,グレー,,,0,none,100.0
B07TF1BQ7Q_DEFECT,Amazon Brand - Solimo Designer Take It Easy 3D Printed Hard Back Case Mobile Cover for Vivo Y55L - Amazon Brand - Solimo Designer Take It Easy 3D Printed Hard Back Case Mobile Cover for Vivo Y55L,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo Y55L 3D Printed Hard Back Case Mobile Cover for Vivo Y55L,Others,,,1,duplicate,74.3
